user_id,transaction_date,region,product_category,sale_amount,price,city,status,email,username,age,subscription,store_id,raw_timestamp
1069,2025-03-02,East,Grocery,14384.13,4794.71,Bengaluru,,user1069@example.com,user_1069,22,Basic,12,2025-02-17 11:54:00
1103,2025-02-05,East,Electronics,11405.55,2281.11,Delhi,Cancelled,user1103@example.com,,41,Premium,9,2025-02-25 12:12:00
1038,2025-01-20,South,Grocery,2391.29,2391.29,Mumbai,Pending,user1038@example.com,user_1038,44,Standard,9,2025-03-10 23:20:00
1108,2025-01-21,South,Electronics,14162.95,2832.59,Delhi,Pending,,user_1108,17,Premium,14,2025-02-02 15:53:00
1025,2025-02-27,North,Sports,11207.22,3735.74,Bengaluru,Cancelled,user1025@example.com,user_1025,27,Premium,7,2025-01-16 11:55:00
1051,2025-03-15,East,Clothing,17404.08,2900.68,Chennai,Cancelled,user1051@example.com,user_1051,26,Standard,9,2025-03-04 23:28:00
1021,2025-02-18,East,Clothing,12350.56,3087.64,Delhi,,user1021@example.com,user_1021,36,Standard,10,2025-02-21 02:05:00
1042,2025-02-13,North,Sports,3539.04,1179.68,Bengaluru,,user1042@example.com,user_1042,24,Basic,13,2025-02-16 23:37:00
1134,2025-02-27,East,Furniture,4198.5,2099.25,Delhi,Cancelled,user1134@example.com,user_1134,39,Standard,12,2025-01-11 06:10:00
1102,2025-01-14,West,Electronics,2091.96,522.99,Chennai,,user1102@example.com,user_1102,32,Premium,2,2025-02-03 19:09:00
1022,2025-03-25,East,Furniture,18645.48,4661.37,Bengaluru,Cancelled,user1022@example.com,user_1022,30,Standard,3,2025-01-17 16:53:00
1044,2025-01-04,South,Grocery,672.06,224.02,Bengaluru,Cancelled,user1044@example.com,user_1044,33,Basic,3,2025-03-31 17:11:00
1117,2025-03-22,North,Clothing,18785.55,3757.11,Hyderabad,,user1117@example.com,user_1117,33,Premium,13,2025-01-12 14:19:00
1094,2025-02-22,West,Sports,4008.12,1336.04,Delhi,Pending,user1094@example.com,user_1094,27,Basic,8,2025-03-10 00:44:00
1126,2025-03-03,East,Electronics,6132.28,1533.07,Bengaluru,Cancelled,user1126@example.com,user_1126,22,Basic,15,2025-03-13 13:25:00
1064,2025-01-21,South,Furniture,21533.64,3588.94,Hyderabad,Cancelled,user1064@example.com,user_1064,18,Basic,11,2025-01-31 16:48:00
1070,2025-02-06,North,Grocery,0.0,,Pune,Pending,user1070@example.com,user_1070,43,Premium,3,2025-01-18 09:07:00
1117,2025-03-21,East,Clothing,13747.2,2291.2,Pune,Completed,user1117@example.com,user_1117,20,Premium,9,2025-01-03 05:06:00
1073,2025-02-04,East,Electronics,2675.76,668.94,Delhi,Pending,user1073@example.com,user_1073,16,Basic,4,2025-02-13 13:19:00
1128,2025-02-17,West,Furniture,2345.24,2345.24,Bengaluru,Completed,user1128@example.com,user_1128,24,Basic,2,2025-03-11 15:11:00
1050,2025-02-02,East,Grocery,4095.39,4095.39,Delhi,,user1050@example.com,user_1050,23,Standard,1,2025-01-26 14:47:00
1025,2025-03-08,South,Clothing,6693.48,3346.74,Pune,Cancelled,user1025@example.com,user_1025,21,Standard,12,2025-01-06 23:59:00
1141,2025-03-08,East,Clothing,2618.4,654.6,Bengaluru,Completed,user1141@example.com,user_1141,43,Standard,4,2025-01-15 07:40:00
1112,2025-02-11,West,Grocery,373.77,124.59,Chennai,Pending,user1112@example.com,user_1112,16,Premium,10,2025-03-30 15:44:00
1040,2025-02-17,South,Electronics,7730.9,3865.45,Mumbai,Cancelled,user1040@example.com,user_1040,45,Standard,1,2025-01-08 11:41:00
1040,2025-03-31,South,Furniture,2704.95,2704.95,Delhi,Cancelled,user1040@example.com,user_1040,33,Standard,13,2025-02-14 14:46:00
1050,2025-01-03,North,Electronics,10385.37,3461.79,Delhi,,user1050@example.com,user_1050,38,Basic,9,2025-02-07 17:44:00
1126,2025-01-25,North,Grocery,14275.85,2855.17,Bengaluru,Cancelled,user1126@example.com,user_1126,43,Standard,15,2025-03-12 05:04:00
1136,2025-01-20,North,Grocery,6823.35,2274.45,Chennai,Completed,user1136@example.com,user_1136,40,Standard,9,2025-02-18 23:11:00
1005,2025-03-21,North,Electronics,21456.5,4291.3,Mumbai,,user1005@example.com,user_1005,22,Standard,11,2025-03-05 17:09:00
1073,2025-02-11,West,Sports,6235.59,2078.53,Delhi,Completed,,user_1073,17,Premium,3,2025-01-05 06:06:00
1125,2025-01-25,South,Sports,2694.15,538.83,Hyderabad,Cancelled,user1125@example.com,user_1125,17,Basic,4,2025-03-19 22:04:00
1004,2025-01-27,West,Clothing,3295.96,3295.96,Hyderabad,,user1004@example.com,,42,Basic,13,2025-04-01 01:52:00
1069,2025-03-09,West,Furniture,251.23,251.23,Bengaluru,Completed,user1069@example.com,user_1069,19,Standard,4,2025-03-10 12:12:00
1050,2025-03-09,South,Electronics,16507.7,3301.54,Mumbai,Cancelled,user1050@example.com,user_1050,37,Basic,12,2025-03-27 13:56:00
1027,2025-01-22,South,Sports,0.0,,Chennai,Cancelled,user1027@example.com,user_1027,37,Premium,9,2025-03-18 14:59:00
1091,2025-02-10,South,Grocery,8318.7,2772.9,Bengaluru,Cancelled,user1091@example.com,user_1091,35,Premium,10,2025-03-11 06:24:00
1141,2025-02-02,South,Electronics,7328.16,1832.04,Hyderabad,Completed,user1141@example.com,user_1141,25,Standard,1,2025-03-08 04:56:00
1078,2025-01-01,North,Electronics,3073.3,1536.65,Mumbai,Cancelled,user1078@example.com,user_1078,45,Standard,9,2025-03-13 18:59:00
1147,2025-01-20,East,Furniture,2066.88,516.72,Bengaluru,Cancelled,user1147@example.com,user_1147,27,Standard,4,2025-01-30 08:51:00
1077,2025-01-12,West,Clothing,14369.55,2873.91,Mumbai,,user1077@example.com,user_1077,21,Basic,14,2025-03-30 22:36:00
1025,2025-03-18,South,Electronics,3229.16,3229.16,Chennai,Completed,user1025@example.com,user_1025,45,Basic,6,2025-02-25 13:59:00
1031,2025-01-30,South,Electronics,18755.05,3751.01,Delhi,Cancelled,user1031@example.com,user_1031,32,Premium,6,2025-03-11 18:09:00
1084,2025-03-06,South,Grocery,7007.9,3503.95,Delhi,Completed,user1084@example.com,user_1084,23,Basic,5,2025-02-20 04:08:00
1087,2025-01-11,South,Clothing,14432.88,2405.48,Delhi,Completed,user1087@example.com,user_1087,28,Standard,7,2025-03-31 04:48:00
1035,2025-03-03,East,Sports,11274.08,2818.52,Hyderabad,Pending,user1035@example.com,user_1035,23,Premium,5,2025-02-25 10:43:00
1148,2025-01-12,North,Clothing,2428.08,607.02,Hyderabad,Pending,user1148@example.com,user_1148,26,Basic,10,2025-03-25 00:49:00
1079,2025-01-22,East,Grocery,24694.4,4938.88,Hyderabad,Completed,user1079@example.com,user_1079,45,Premium,4,2025-03-29 11:09:00
1047,2025-03-21,North,Electronics,1599.8,319.96,Mumbai,Cancelled,user1047@example.com,user_1047,38,Premium,5,2025-02-27 15:01:00
1085,2025-01-27,North,Sports,7426.12,3713.06,Mumbai,,user1085@example.com,user_1085,35,Standard,3,2025-03-30 22:42:00
1005,2025-02-18,West,Clothing,17615.22,2935.87,Pune,Pending,user1005@example.com,user_1005,17,Basic,4,2025-03-31 19:17:00
1014,2025-03-01,South,Clothing,3291.05,3291.05,Delhi,Cancelled,user1014@example.com,user_1014,43,Premium,1,2025-02-07 20:24:00
1060,2025-02-18,North,Grocery,15403.62,2567.27,Delhi,Completed,user1060@example.com,user_1060,21,Premium,9,2025-02-28 17:59:00
1006,2025-01-06,North,Grocery,6372.95,1274.59,Bengaluru,,user1006@example.com,user_1006,39,Premium,1,2025-02-14 21:22:00
1091,2025-03-22,North,Electronics,0.0,,Mumbai,Cancelled,user1091@example.com,user_1091,44,Basic,15,2025-01-04 17:17:00
1058,2025-01-20,West,Grocery,6967.36,1741.84,Delhi,Pending,user1058@example.com,user_1058,29,Premium,10,2025-01-20 13:19:00
1085,2025-02-27,East,Furniture,5468.12,2734.06,Delhi,Cancelled,user1085@example.com,user_1085,38,Standard,15,2025-03-09 04:27:00
1038,2025-03-25,West,Sports,9337.0,4668.5,Bengaluru,Completed,,user_1038,21,Basic,14,2025-01-19 23:01:00
1082,2025-02-22,North,Furniture,14423.76,4807.92,Hyderabad,Pending,user1082@example.com,user_1082,19,Premium,3,2025-01-04 19:39:00
1069,2025-03-19,East,Electronics,5713.72,2856.86,Mumbai,Cancelled,user1069@example.com,user_1069,18,Standard,13,2025-03-03 04:32:00
1121,2025-03-25,South,Furniture,7604.4,1901.1,Pune,Pending,user1121@example.com,user_1121,22,Premium,1,2025-02-22 00:59:00
1070,2025-02-22,East,Electronics,6909.84,1151.64,Mumbai,Pending,user1070@example.com,user_1070,45,Basic,14,2025-03-20 15:44:00
1084,2025-02-28,West,Sports,17774.24,4443.56,Hyderabad,,user1084@example.com,user_1084,39,Basic,7,2025-03-20 23:36:00
1138,2025-03-09,West,Grocery,19349.4,3224.9,Delhi,,user1138@example.com,,42,Premium,15,2025-02-01 16:34:00
1102,2025-01-06,East,Clothing,14053.1,2810.62,Delhi,,user1102@example.com,user_1102,28,Basic,13,2025-02-06 14:10:00
1109,2025-02-07,East,Grocery,3085.01,3085.01,Pune,,user1109@example.com,user_1109,18,Standard,9,2025-01-15 05:49:00
1150,2025-03-31,North,Grocery,11018.88,2754.72,Hyderabad,Completed,user1150@example.com,user_1150,21,Basic,10,2025-01-26 14:05:00
1065,2025-02-11,West,Electronics,20844.0,3474.0,Mumbai,Completed,user1065@example.com,user_1065,38,Basic,11,2025-02-16 02:33:00
1099,2025-03-07,South,Electronics,6159.52,3079.76,Bengaluru,Pending,user1099@example.com,user_1099,45,Basic,10,2025-03-26 04:10:00
1038,2025-01-23,North,Clothing,3857.33,3857.33,Hyderabad,,user1038@example.com,user_1038,25,Standard,3,2025-01-16 04:12:00
1001,2025-03-21,South,Grocery,3838.71,3838.71,Hyderabad,Completed,user1001@example.com,user_1001,35,Basic,4,2025-01-28 18:42:00
1122,2025-02-28,East,Sports,2080.25,2080.25,Delhi,Cancelled,user1122@example.com,user_1122,35,Standard,9,2025-01-27 01:11:00
1038,2025-01-08,West,Sports,3283.72,3283.72,Delhi,Cancelled,user1038@example.com,user_1038,26,Premium,1,2025-01-14 13:11:00
1042,2025-03-28,East,Grocery,0.0,,Chennai,Cancelled,user1042@example.com,user_1042,45,Premium,2,2025-02-08 10:23:00
1098,2025-01-09,North,Grocery,19021.45,3804.29,Delhi,Pending,user1098@example.com,user_1098,19,Standard,14,2025-02-05 10:33:00
1106,2025-03-09,West,Sports,2177.46,1088.73,Delhi,Completed,user1106@example.com,user_1106,31,Standard,12,2025-03-19 22:18:00
1110,2025-03-19,North,Furniture,12739.8,4246.6,Pune,,user1110@example.com,user_1110,32,Standard,11,2025-03-05 15:51:00
1047,2025-03-20,West,Electronics,3605.91,1201.97,Mumbai,Completed,user1047@example.com,user_1047,30,Standard,13,2025-01-16 23:54:00
1054,2025-03-20,North,Clothing,19979.96,4994.99,Delhi,Pending,user1054@example.com,user_1054,16,Standard,4,2025-03-30 09:16:00
1018,2025-02-09,West,Electronics,7682.05,1536.41,Bengaluru,Cancelled,user1018@example.com,user_1018,26,Basic,12,2025-03-14 19:01:00
1045,2025-01-25,South,Electronics,5058.15,1686.05,Pune,Pending,user1045@example.com,user_1045,31,Premium,11,2025-02-28 17:57:00
1086,2025-03-01,North,Sports,15723.0,3930.75,Delhi,Cancelled,user1086@example.com,user_1086,33,Standard,1,2025-01-27 18:43:00
1085,2025-02-15,West,Clothing,755.5,377.75,Bengaluru,,user1085@example.com,user_1085,36,Standard,14,2025-01-22 18:38:00
1100,2025-01-24,West,Clothing,8988.6,2996.2,Bengaluru,,user1100@example.com,user_1100,18,Basic,15,2025-01-31 11:28:00
1078,2025-01-28,North,Electronics,5298.5,2649.25,Delhi,Pending,,user_1078,45,Premium,8,2025-03-06 00:51:00
1124,2025-03-06,North,Clothing,2438.04,812.68,Pune,Pending,user1124@example.com,user_1124,40,Premium,14,2025-03-08 21:08:00
1053,2025-01-05,West,Electronics,13943.22,2323.87,Pune,Cancelled,user1053@example.com,user_1053,45,Premium,11,2025-03-18 02:21:00
1120,2025-01-06,West,Sports,3362.16,560.36,Bengaluru,Cancelled,user1120@example.com,user_1120,36,Premium,6,2025-01-26 06:18:00
1071,2025-03-10,North,Furniture,6519.16,1629.79,Delhi,Pending,user1071@example.com,user_1071,24,Premium,1,2025-03-21 17:32:00
1027,2025-01-27,North,Furniture,13677.6,2735.52,Bengaluru,Cancelled,user1027@example.com,user_1027,34,Premium,3,2025-01-10 09:39:00
1087,2025-03-11,South,Electronics,4492.12,2246.06,Delhi,Completed,user1087@example.com,user_1087,28,Premium,2,2025-02-24 12:11:00
1115,2025-03-20,West,Grocery,5431.02,1810.34,Mumbai,Pending,user1115@example.com,user_1115,18,Standard,8,2025-01-13 14:19:00
1120,2025-03-02,East,Sports,0.0,,Mumbai,Cancelled,user1120@example.com,user_1120,45,Basic,7,2025-01-24 22:58:00
1105,2025-03-29,West,Clothing,2463.16,2463.16,Pune,,user1105@example.com,user_1105,30,Premium,5,2025-02-14 19:36:00
1033,2025-03-07,North,Sports,3357.06,559.51,Delhi,Completed,user1033@example.com,,41,Basic,9,2025-03-01 12:37:00
1106,2025-01-31,South,Grocery,15616.65,3123.33,Mumbai,Completed,user1106@example.com,user_1106,26,Premium,14,2025-03-30 18:27:00
1112,2025-03-14,East,Electronics,19736.35,3947.27,Mumbai,,user1112@example.com,user_1112,19,Standard,10,2025-03-01 10:35:00
1025,2025-02-26,West,Sports,3688.24,922.06,Delhi,,user1025@example.com,user_1025,26,Basic,11,2025-03-26 01:05:00
1056,2025-01-18,East,Furniture,26651.64,4441.94,Delhi,,user1056@example.com,user_1056,33,Basic,7,2025-03-20 18:28:00
1051,2025-01-27,North,Grocery,10270.53,3423.51,Bengaluru,Cancelled,user1051@example.com,user_1051,18,Standard,1,2025-03-20 16:25:00
1033,2025-02-07,West,Sports,1794.65,358.93,Delhi,Cancelled,user1033@example.com,user_1033,19,Basic,14,2025-01-04 07:27:00
1101,2025-03-22,South,Grocery,6498.92,1624.73,Hyderabad,Pending,user1101@example.com,user_1101,37,Premium,8,2025-01-18 06:35:00
1099,2025-02-16,East,Furniture,8415.64,4207.82,Bengaluru,Completed,user1099@example.com,user_1099,18,Standard,1,2025-01-19 23:56:00
1125,2025-03-26,East,Grocery,4423.68,2211.84,Delhi,,user1125@example.com,user_1125,44,Standard,10,2025-02-24 19:11:00
1117,2025-03-07,North,Furniture,8597.68,2149.42,Hyderabad,Pending,user1117@example.com,user_1117,29,Standard,1,2025-03-15 15:54:00
1061,2025-03-06,North,Electronics,6913.95,1382.79,Chennai,Completed,user1061@example.com,user_1061,34,Basic,12,2025-02-17 03:37:00
1124,2025-03-30,North,Grocery,2677.86,446.31,Pune,Completed,user1124@example.com,user_1124,32,Standard,2,2025-02-01 15:40:00
1020,2025-03-29,West,Clothing,15933.75,3186.75,Bengaluru,Completed,user1020@example.com,user_1020,31,Basic,9,2025-03-02 18:46:00
1085,2025-02-23,East,Electronics,5390.79,1796.93,Bengaluru,Cancelled,user1085@example.com,user_1085,39,Standard,5,2025-01-08 20:30:00
1149,2025-01-22,West,Clothing,17313.96,2885.66,Bengaluru,,user1149@example.com,user_1149,18,Premium,9,2025-01-10 08:16:00
1034,2025-03-20,West,Sports,4322.43,1440.81,Delhi,Pending,user1034@example.com,user_1034,45,Standard,12,2025-01-20 21:28:00
1095,2025-01-23,South,Furniture,0.0,,Mumbai,Completed,,user_1095,26,Premium,3,2025-03-18 04:53:00
1127,2025-02-22,East,Furniture,7726.64,3863.32,Hyderabad,Cancelled,user1127@example.com,user_1127,17,Standard,5,2025-01-15 01:10:00
1119,2025-02-21,East,Grocery,9629.4,2407.35,Pune,,user1119@example.com,user_1119,31,Basic,3,2025-03-09 13:00:00
1074,2025-02-27,West,Electronics,5822.76,1940.92,Pune,Cancelled,user1074@example.com,user_1074,43,Basic,10,2025-03-25 08:21:00
1070,2025-02-04,South,Grocery,12064.41,4021.47,Chennai,Pending,user1070@example.com,user_1070,39,Standard,10,2025-01-25 16:21:00
1047,2025-02-10,West,Electronics,16564.08,2760.68,Delhi,,user1047@example.com,user_1047,19,Standard,2,2025-03-29 14:22:00
1057,2025-02-06,West,Electronics,1296.89,1296.89,Delhi,Pending,user1057@example.com,user_1057,35,Standard,2,2025-04-01 03:05:00
1034,2025-02-18,East,Electronics,19794.9,3299.15,Chennai,Pending,user1034@example.com,user_1034,24,Basic,8,2025-03-26 02:40:00
1117,2025-02-05,North,Furniture,23149.98,3858.33,Bengaluru,Completed,user1117@example.com,user_1117,24,Premium,7,2025-02-19 10:03:00
1067,2025-02-03,East,Sports,930.75,930.75,Pune,,user1067@example.com,user_1067,21,Standard,8,2025-01-14 04:34:00
1111,2025-01-28,North,Electronics,3089.13,3089.13,Hyderabad,Completed,user1111@example.com,user_1111,18,Premium,10,2025-02-02 14:01:00
1128,2025-01-20,South,Clothing,3281.68,3281.68,Delhi,Pending,user1128@example.com,user_1128,38,Basic,15,2025-02-20 18:00:00
1132,2025-04-01,South,Grocery,18810.24,4702.56,Pune,Completed,user1132@example.com,user_1132,33,Premium,1,2025-02-19 22:52:00
1124,2025-01-16,North,Grocery,8573.58,2857.86,Bengaluru,Completed,user1124@example.com,user_1124,36,Standard,2,2025-02-16 17:54:00
1088,2025-01-11,East,Sports,12641.55,4213.85,Mumbai,Completed,user1088@example.com,,28,Standard,4,2025-02-08 22:24:00
1028,2025-03-22,South,Furniture,13839.08,3459.77,Delhi,Pending,user1028@example.com,user_1028,17,Premium,1,2025-03-17 07:31:00
1100,2025-01-09,South,Sports,23844.36,3974.06,Bengaluru,,user1100@example.com,user_1100,16,Premium,6,2025-01-08 10:50:00
1011,2025-02-21,South,Sports,3810.18,635.03,Pune,Pending,user1011@example.com,user_1011,39,Standard,4,2025-01-10 01:47:00
1037,2025-03-04,East,Furniture,13145.88,3286.47,Delhi,Completed,user1037@example.com,user_1037,21,Standard,1,2025-02-09 03:29:00
1044,2025-03-17,West,Grocery,0.0,,Delhi,Pending,user1044@example.com,user_1044,18,Premium,7,2025-02-13 23:43:00
1103,2025-02-11,East,Clothing,3887.82,647.97,Chennai,Pending,user1103@example.com,user_1103,40,Premium,10,2025-01-23 10:04:00
1031,2025-02-05,North,Sports,2996.48,749.12,Mumbai,Pending,user1031@example.com,user_1031,30,Premium,15,2025-03-16 01:08:00
1026,2025-03-22,South,Electronics,6163.18,3081.59,Delhi,Completed,user1026@example.com,user_1026,16,Premium,15,2025-01-12 22:41:00
1073,2025-02-23,East,Furniture,13931.36,3482.84,Delhi,Cancelled,user1073@example.com,user_1073,32,Basic,7,2025-01-31 05:39:00
1010,2025-03-18,North,Clothing,3764.0,941.0,Delhi,,user1010@example.com,user_1010,16,Standard,4,2025-01-25 03:33:00
1025,2025-03-21,East,Grocery,9207.05,1841.41,Pune,Pending,user1025@example.com,user_1025,24,Premium,4,2025-01-15 04:43:00
1122,2025-03-05,West,Clothing,5536.8,922.8,Delhi,Cancelled,user1122@example.com,user_1122,22,Basic,5,2025-02-12 19:51:00
1072,2025-03-15,East,Electronics,18575.3,3715.06,Mumbai,,,user_1072,32,Premium,2,2025-01-31 23:28:00
1149,2025-02-11,East,Electronics,12746.28,2124.38,Bengaluru,Cancelled,user1149@example.com,user_1149,23,Premium,4,2025-02-22 06:24:00
1057,2025-01-10,South,Furniture,9525.6,2381.4,Delhi,Pending,user1057@example.com,user_1057,45,Standard,8,2025-01-23 12:23:00
1035,2025-02-28,North,Furniture,21678.72,3613.12,Bengaluru,Cancelled,user1035@example.com,user_1035,20,Premium,12,2025-03-14 01:17:00
1035,2025-01-15,East,Clothing,17062.68,4265.67,Hyderabad,Pending,user1035@example.com,user_1035,44,Basic,10,2025-01-21 20:39:00
1044,2025-03-15,South,Sports,9704.34,4852.17,Delhi,,user1044@example.com,user_1044,43,Premium,10,2025-03-02 14:17:00
1004,2025-02-24,North,Grocery,7388.18,3694.09,Mumbai,Pending,user1004@example.com,user_1004,44,Standard,3,2025-03-15 00:26:00
1012,2025-01-06,West,Grocery,29740.8,4956.8,Pune,,user1012@example.com,user_1012,31,Standard,14,2025-01-13 14:31:00
1062,2025-01-11,East,Furniture,2814.51,2814.51,Hyderabad,Cancelled,user1062@example.com,user_1062,25,Premium,11,2025-01-12 00:30:00
1079,2025-01-21,West,Grocery,17656.8,3531.36,Chennai,,user1079@example.com,user_1079,40,Premium,14,2025-04-01 12:11:00
1095,2025-03-22,West,Grocery,14089.56,2348.26,Delhi,Cancelled,user1095@example.com,user_1095,32,Premium,5,2025-02-24 08:44:00
1139,2025-03-15,North,Electronics,0.0,,Delhi,Cancelled,user1139@example.com,user_1139,44,Premium,2,2025-02-19 11:29:00
1011,2025-02-16,West,Sports,11183.04,1863.84,Chennai,Pending,user1011@example.com,user_1011,20,Basic,4,2025-03-11 03:41:00
1123,2025-03-16,East,Clothing,26172.6,4362.1,Mumbai,Cancelled,user1123@example.com,user_1123,44,Basic,9,2025-03-29 13:17:00
1014,2025-01-09,West,Grocery,7581.72,1895.43,Pune,Cancelled,user1014@example.com,user_1014,30,Standard,6,2025-03-28 22:51:00
1017,2025-01-25,West,Grocery,17859.68,4464.92,Delhi,Pending,user1017@example.com,user_1017,25,Premium,2,2025-01-22 08:07:00
1038,2025-03-05,West,Clothing,1589.94,794.97,Pune,,user1038@example.com,user_1038,37,Standard,15,2025-01-17 15:22:00
1108,2025-02-26,East,Electronics,3701.66,3701.66,Bengaluru,Completed,user1108@example.com,user_1108,43,Premium,14,2025-03-08 20:21:00
1106,2025-03-16,South,Sports,10480.92,1746.82,Bengaluru,,user1106@example.com,,30,Basic,10,2025-01-17 09:10:00
1067,2025-01-30,East,Clothing,7341.0,2447.0,Delhi,Cancelled,user1067@example.com,user_1067,30,Premium,10,2025-01-21 22:34:00
1074,2025-01-24,East,Furniture,29204.22,4867.37,Mumbai,Completed,user1074@example.com,user_1074,17,Basic,10,2025-01-17 14:16:00
1095,2025-01-24,North,Clothing,6393.12,1065.52,Delhi,Pending,user1095@example.com,user_1095,27,Basic,9,2025-01-21 17:19:00
1032,2025-01-04,South,Clothing,8210.32,2052.58,Delhi,Pending,user1032@example.com,user_1032,16,Standard,9,2025-03-06 10:41:00
1076,2025-03-02,South,Clothing,22425.45,4485.09,Mumbai,Completed,user1076@example.com,user_1076,39,Basic,15,2025-01-06 04:43:00
1142,2025-01-15,South,Clothing,6300.04,1575.01,Mumbai,Completed,user1142@example.com,user_1142,26,Premium,10,2025-03-24 06:37:00
1135,2025-01-29,West,Electronics,11752.05,3917.35,Mumbai,,user1135@example.com,user_1135,37,Standard,2,2025-03-07 12:12:00
1126,2025-02-10,North,Grocery,15178.5,3035.7,Delhi,Pending,user1126@example.com,user_1126,38,Basic,6,2025-02-19 11:00:00
1073,2025-02-14,West,Furniture,7156.84,1789.21,Chennai,,,user_1073,39,Basic,13,2025-02-26 09:10:00
1109,2025-02-23,East,Furniture,3704.3,740.86,Delhi,Cancelled,user1109@example.com,user_1109,31,Standard,6,2025-01-09 18:48:00
1097,2025-01-12,South,Furniture,496.56,82.76,Mumbai,,user1097@example.com,user_1097,38,Standard,13,2025-01-18 06:11:00
1098,2025-02-07,West,Clothing,0.0,,Pune,Cancelled,user1098@example.com,user_1098,31,Standard,12,2025-03-01 07:01:00
1001,2025-01-20,West,Clothing,8101.5,1350.25,Pune,,user1001@example.com,user_1001,21,Basic,15,2025-03-30 20:15:00
1008,2025-01-16,North,Sports,15341.44,3835.36,Delhi,,user1008@example.com,user_1008,34,Basic,14,2025-02-03 20:43:00
1122,2025-03-30,West,Clothing,12301.47,4100.49,Pune,Pending,user1122@example.com,user_1122,34,Premium,3,2025-02-10 14:56:00
1035,2025-02-15,South,Clothing,2575.14,858.38,Bengaluru,Completed,user1035@example.com,user_1035,25,Basic,9,2025-03-23 02:32:00
1050,2025-03-22,North,Clothing,957.08,957.08,Mumbai,Cancelled,user1050@example.com,user_1050,24,Standard,12,2025-03-30 11:06:00
1137,2025-03-16,East,Sports,3581.14,1790.57,Delhi,Cancelled,user1137@example.com,user_1137,27,Basic,7,2025-02-13 05:06:00
1056,2025-01-20,West,Grocery,5083.5,2541.75,Chennai,,user1056@example.com,user_1056,45,Premium,2,2025-01-17 00:30:00
1090,2025-02-09,North,Furniture,6941.4,3470.7,Hyderabad,Cancelled,user1090@example.com,user_1090,16,Standard,14,2025-01-16 07:08:00
1037,2025-03-30,East,Electronics,2343.08,1171.54,Mumbai,,user1037@example.com,user_1037,38,Premium,2,2025-01-03 15:48:00
1111,2025-01-06,West,Grocery,1021.94,1021.94,Pune,Completed,user1111@example.com,user_1111,45,Basic,1,2025-01-09 09:42:00
1003,2025-01-13,East,Furniture,19613.7,3922.74,Mumbai,Cancelled,user1003@example.com,user_1003,16,Premium,3,2025-02-05 18:22:00
1091,2025-01-21,West,Electronics,25697.58,4282.93,Mumbai,Completed,user1091@example.com,user_1091,32,Premium,12,2025-01-25 09:10:00
1138,2025-01-01,South,Clothing,4869.22,4869.22,Mumbai,Pending,user1138@example.com,user_1138,30,Standard,2,2025-01-24 11:24:00
1109,2025-01-28,North,Electronics,10382.16,2595.54,Delhi,,user1109@example.com,user_1109,19,Standard,3,2025-03-05 11:45:00
1038,2025-03-25,South,Clothing,1828.52,457.13,Delhi,,user1038@example.com,user_1038,35,Standard,5,2025-03-29 14:14:00
1142,2025-02-22,West,Grocery,5953.68,1488.42,Mumbai,Cancelled,user1142@example.com,user_1142,21,Premium,11,2025-03-04 21:06:00
1102,2025-02-26,West,Furniture,15823.08,2637.18,Delhi,,user1102@example.com,user_1102,28,Standard,10,2025-01-14 23:59:00
1044,2025-01-09,East,Sports,3700.72,1850.36,Bengaluru,,user1044@example.com,user_1044,19,Premium,14,2025-02-24 23:31:00
1072,2025-03-16,South,Clothing,0.0,,Mumbai,,user1072@example.com,,37,Standard,7,2025-03-04 16:17:00
1038,2025-02-28,South,Furniture,1754.34,584.78,Pune,Pending,user1038@example.com,user_1038,16,Premium,12,2025-01-07 02:31:00
1007,2025-01-23,East,Clothing,11664.18,1944.03,Bengaluru,Completed,user1007@example.com,user_1007,40,Premium,11,2025-03-08 15:50:00
1120,2025-01-26,North,Sports,6012.56,1503.14,Pune,Cancelled,user1120@example.com,user_1120,41,Standard,9,2025-01-03 01:27:00
1031,2025-02-19,South,Electronics,9112.28,2278.07,Hyderabad,Completed,user1031@example.com,user_1031,21,Standard,11,2025-02-08 22:10:00
1126,2025-02-25,South,Electronics,4294.32,715.72,Hyderabad,,,user_1126,37,Standard,11,2025-03-11 18:30:00
1122,2025-03-13,South,Clothing,21395.2,4279.04,Delhi,,user1122@example.com,user_1122,34,Basic,10,2025-03-28 11:49:00
1073,2025-02-11,East,Clothing,1770.25,354.05,Delhi,Cancelled,user1073@example.com,user_1073,41,Standard,10,2025-01-04 20:21:00
1098,2025-01-13,North,Electronics,6507.99,2169.33,Hyderabad,Pending,user1098@example.com,user_1098,23,Premium,11,2025-02-09 18:05:00
1017,2025-02-09,North,Electronics,1233.26,616.63,Delhi,,user1017@example.com,user_1017,37,Basic,10,2025-03-07 13:17:00
1006,2025-03-31,South,Sports,2375.01,2375.01,Bengaluru,,user1006@example.com,user_1006,26,Standard,2,2025-03-04 03:44:00
1053,2025-02-13,East,Sports,15052.92,2508.82,Bengaluru,Cancelled,user1053@example.com,user_1053,27,Basic,4,2025-03-05 20:54:00
1020,2025-03-10,North,Sports,3329.1,1109.7,Delhi,,user1020@example.com,user_1020,41,Premium,10,2025-01-12 22:54:00
1149,2025-01-13,South,Grocery,8939.19,2979.73,Delhi,Pending,user1149@example.com,user_1149,27,Premium,11,2025-02-08 16:51:00
