user_id,transaction_date,product_id,category,price,base_price,amount,quantity,status,priority,region,city,email,username,subscription,store_id,raw_timestamp
1064,2025-05-23,P364,Electronics,3442.44,2917.32,6884.88,2,Pending,Medium,West,Patna,user343@mail.com,user_343,Basic,S06,2025-01-05 12:43:00
1030,2025-05-17,P164,Electronics,3826.7,3242.97,19133.5,5,Cancelled,Low,North,Mumbai,user344@mail.com,user_344,Basic,S15,2025-05-09 03:18:00
1175,2025-03-19,P490,Books,618.18,523.88,2472.72,4,Pending,Low,North,Chennai,user345@mail.com,user_345,Premium,S09,2025-02-26 04:47:00
1100,2025-05-20,P405,Furniture,5669.5,4804.66,11339.0,2,Cancelled,Low,East,Delhi,user346@mail.com,user_346,Standard,S14,2025-05-23 04:07:00
1010,2025-01-02,P660,Books,3567.86,3023.61,17839.3,5,Completed,Medium,South,Lucknow,user347@mail.com,user_347,Premium,S07,2025-06-15 16:09:00
1041,2025-02-17,P298,Clothing,3684.83,3122.74,11054.49,3,Completed,High,North,Chennai,user348@mail.com,user_348,Standard,S09,2025-01-19 09:42:00
1017,2025-03-06,P598,Electronics,1259.47,1067.35,6297.35,5,Pending,Medium,South,Kolkata,user349@mail.com,user_349,Premium,S05,2025-06-08 02:57:00
1049,2025-03-23,P775,Groceries,2723.64,2308.17,13618.2,5,Pending,Low,South,Lucknow,user350@mail.com,user_350,Basic,S07,2025-02-13 00:20:00
1063,2025-02-26,P237,Groceries,1717.76,1455.73,5153.28,3,Cancelled,Low,East,Chennai,user351@mail.com,user_351,Basic,S08,2025-04-02 09:31:00
1141,2025-01-28,P961,Clothing,3850.58,3263.2,3850.58,1,Pending,High,South,Jaipur,user352@mail.com,user_352,Standard,S15,2025-06-10 02:46:00
1019,2025-01-05,P692,Books,3770.06,3194.97,18850.3,5,Pending,Low,South,Delhi,user353@mail.com,user_353,Standard,S05,2025-05-20 17:30:00
1167,2025-02-08,P850,Furniture,2387.42,2023.24,11937.1,5,Pending,High,West,Mumbai,user354@mail.com,user_354,Basic,S06,2025-05-09 00:42:00
1061,2025-06-07,P556,Clothing,4496.17,3810.31,8992.34,2,Completed,High,South,Chennai,user355@mail.com,,Basic,S01,2025-02-26 15:14:00
1016,2025-03-09,P630,Furniture,,1246.69,0,2,Pending,Medium,West,Chennai,user356@mail.com,user_356,Premium,S01,2025-06-16 10:06:00
1180,2025-05-14,P692,Furniture,4945.23,4190.87,14835.69,3,Cancelled,Low,South,Patna,user357@mail.com,user_357,Standard,S07,2025-04-04 18:41:00
1019,2025-05-13,P628,Furniture,2293.93,1944.01,4587.86,2,Pending,Medium,East,Chennai,user358@mail.com,user_358,Basic,S15,2025-06-04 00:32:00
1035,2025-04-23,P758,Clothing,1447.8,1226.95,7239.0,5,Pending,High,South,Bengaluru,user359@mail.com,user_359,Premium,S06,2025-06-04 22:52:00
1030,2025-06-19,P837,Clothing,2515.3,2131.61,7545.9,3,Completed,Medium,West,Chennai,user360@mail.com,user_360,Premium,S10,2025-02-11 20:53:00
1105,2025-01-06,P706,Clothing,367.46,311.41,1837.3,5,Completed,High,North,Bengaluru,user361@mail.com,user_361,Premium,S03,2025-03-08 05:33:00
1103,2025-06-03,P187,Books,3804.73,3224.35,11414.19,3,Completed,Medium,West,Chennai,user362@mail.com,user_362,Premium,S04,2025-04-16 19:09:00
1149,2025-02-16,P271,Books,3932.09,3332.28,11796.27,3,Cancelled,Low,East,Chennai,user363@mail.com,user_363,Standard,S10,2025-01-18 07:24:00
1098,2025-02-03,P980,Electronics,213.77,181.16,1068.85,5,Cancelled,Low,West,Bengaluru,user364@mail.com,user_364,Standard,S02,2025-02-15 15:57:00
1157,2025-06-03,P615,Electronics,5193.17,4400.99,25965.85,5,Completed,High,West,Bengaluru,user365@mail.com,user_365,Standard,S09,2025-01-01 21:41:00
1110,2025-05-14,P814,Groceries,2259.52,1914.85,2259.52,1,Cancelled,Medium,South,Chennai,user366@mail.com,user_366,Basic,S06,2025-05-31 23:58:00
1194,2025-06-28,P360,Books,683.0,578.81,1366.0,2,Pending,High,North,Jaipur,user367@mail.com,user_367,Standard,S15,2025-05-20 13:16:00
1048,2025-01-02,P632,Electronics,3459.93,2932.14,3459.93,1,Completed,Medium,South,Lucknow,user368@mail.com,user_368,Basic,S06,2025-01-28 04:27:00
1166,2025-05-30,P533,Furniture,1628.85,1380.38,8144.25,5,Cancelled,Medium,East,Patna,user369@mail.com,user_369,Premium,S07,2025-05-22 17:30:00
1045,2025-04-05,P414,Books,3326.5,2819.07,9979.5,3,Cancelled,Medium,West,Bengaluru,user370@mail.com,user_370,Standard,S02,2025-02-28 14:50:00
1179,2025-02-11,P904,Electronics,1357.99,1150.84,5431.96,4,Pending,Low,North,Bengaluru,user371@mail.com,user_371,Basic,S11,2025-01-02 02:52:00
1037,2025-05-01,P369,Books,2635.35,2233.35,2635.35,1,Completed,Medium,North,Delhi,user372@mail.com,user_372,Standard,S07,2025-04-13 19:41:00
1133,2025-03-15,P755,Books,450.25,381.57,900.5,2,Pending,Medium,North,Kolkata,user373@mail.com,user_373,Standard,S15,2025-05-13 09:12:00
1008,2025-06-03,P729,Books,3100.44,2627.49,6200.88,2,Completed,Low,North,Lucknow,user374@mail.com,user_374,Premium,S11,2025-01-01 05:05:00
1070,2025-04-13,P700,Furniture,3989.98,3381.34,15959.92,4,Completed,Low,North,Mumbai,user375@mail.com,user_375,Premium,S09,2025-03-14 23:53:00
1143,2025-05-30,P331,Furniture,2127.1,1802.63,6381.3,3,Cancelled,High,West,Patna,user376@mail.com,user_376,Standard,S01,2025-03-08 05:26:00
1129,2025-01-28,P448,Books,536.53,454.69,1609.59,3,Completed,Low,East,Jaipur,user377@mail.com,user_377,Standard,S08,2025-04-07 18:30:00
1197,2025-03-04,P797,Furniture,5675.88,4810.07,22703.52,4,Pending,Low,North,Chennai,user378@mail.com,user_378,Premium,S05,2025-01-18 12:40:00
1056,2025-06-23,P461,Clothing,4744.53,4020.79,18978.12,4,Cancelled,Low,North,Jaipur,user379@mail.com,user_379,Premium,S05,2025-01-24 12:43:00
1191,2025-03-29,P587,Electronics,3324.41,2817.3,6648.82,2,Pending,Medium,South,Jaipur,user380@mail.com,user_380,Premium,S12,2025-06-24 06:31:00
1188,2025-02-21,P311,Clothing,4370.25,3703.6,13110.75,3,Completed,High,South,Lucknow,user381@mail.com,user_381,Premium,S13,2025-01-28 03:58:00
1020,2025-06-23,P143,Groceries,3667.14,3107.75,18335.7,5,Pending,Medium,East,Chennai,user382@mail.com,user_382,Standard,S14,2025-03-12 15:11:00
1195,2025-05-11,P231,Furniture,2418.54,2049.61,12092.7,5,Completed,Low,West,Chennai,user383@mail.com,user_383,Standard,S01,2025-05-09 11:25:00
1175,2025-02-14,P571,Groceries,5764.17,4884.89,28820.85,5,Pending,Low,North,Delhi,user384@mail.com,user_384,Standard,S04,2025-04-08 18:06:00
1083,2025-04-03,P661,Books,5101.18,4323.03,10202.36,2,Pending,High,East,Chennai,user385@mail.com,user_385,Standard,S06,2025-04-04 05:31:00
1108,2025-02-23,P473,Groceries,4169.52,3533.49,12508.56,3,Pending,Medium,West,Bengaluru,user386@mail.com,user_386,Standard,S03,2025-05-28 21:14:00
1025,2025-03-11,P300,Clothing,3328.98,2821.17,13315.92,4,Completed,Low,South,Chennai,user387@mail.com,user_387,Premium,S03,2025-04-18 15:08:00
,2025-06-11,P904,Books,3205.48,2716.51,9616.44,3,Pending,Medium,East,Delhi,user388@mail.com,user_388,Basic,S02,2025-06-26 05:03:00
1055,2025-03-07,P560,Groceries,4968.93,4210.96,4968.93,1,Cancelled,Medium,East,Lucknow,user389@mail.com,user_389,Basic,S09,2025-05-23 08:22:00
1005,2025-04-16,P303,Electronics,2148.0,1820.34,10740.0,5,Cancelled,Low,South,Jaipur,user390@mail.com,user_390,Basic,S06,2025-06-22 16:31:00
1198,2025-04-25,P574,Electronics,2321.36,1967.25,6964.08,3,Cancelled,High,South,Lucknow,user391@mail.com,user_391,Basic,S11,2025-06-06 18:25:00
1018,2025-01-21,P424,Clothing,2104.84,1783.76,6314.52,3,Cancelled,Medium,East,Patna,user392@mail.com,user_392,Basic,S15,2025-04-24 11:47:00
1150,2025-05-14,P974,Groceries,2511.69,2128.55,5023.38,2,Completed,High,South,Jaipur,user393@mail.com,user_393,Standard,S12,2025-01-21 06:10:00
1101,2025-01-27,P661,Electronics,486.84,412.58,1947.36,4,Completed,High,West,Mumbai,user394@mail.com,user_394,Premium,S05,2025-06-08 04:05:00
1167,2025-04-10,P553,Furniture,1444.13,1223.84,4332.39,3,Cancelled,High,South,Bengaluru,user395@mail.com,user_395,Premium,S01,2025-06-19 11:55:00
1083,2025-05-02,P378,Groceries,5755.34,4877.41,28776.7,5,Cancelled,Medium,South,Bengaluru,user396@mail.com,user_396,Standard,S10,2025-04-27 20:47:00
1162,2025-05-25,P417,Groceries,3144.64,2664.95,15723.2,5,Pending,Medium,South,Mumbai,user397@mail.com,user_397,Basic,S05,2025-04-04 13:16:00
1039,2025-03-19,P452,Electronics,118.53,100.45,237.06,2,Pending,Medium,North,Chennai,user398@mail.com,user_398,Basic,S05,2025-01-03 13:51:00
1074,2025-06-02,P482,Clothing,4724.91,4004.16,23624.55,5,Completed,Medium,West,Patna,user399@mail.com,user_399,Premium,S03,2025-06-15 12:53:00
1096,2025-02-26,P629,Furniture,575.99,488.13,1151.98,2,Cancelled,Low,East,Jaipur,user400@mail.com,user_400,Standard,S12,2025-05-17 08:26:00
1048,2025-01-18,P752,Clothing,907.96,769.46,907.96,1,Pending,Low,West,Jaipur,user401@mail.com,user_401,Standard,S10,2025-05-06 06:20:00
1004,2025-02-08,P290,Electronics,5724.9,4851.61,5724.9,1,Completed,Medium,East,Bengaluru,user402@mail.com,user_402,Standard,S08,2025-01-03 07:05:00
1038,2025-01-04,P419,Groceries,1373.78,1164.22,5495.12,4,Pending,Medium,West,Delhi,user403@mail.com,user_403,Basic,S02,2025-02-07 01:17:00
1198,2025-04-11,P296,Electronics,3258.74,2761.64,6517.48,2,Pending,Medium,North,Mumbai,user404@mail.com,user_404,Standard,S04,2025-04-09 14:15:00
1188,2025-01-09,P633,Clothing,2782.55,2358.09,2782.55,1,Cancelled,High,West,Patna,user405@mail.com,user_405,Standard,S05,2025-03-24 05:40:00
1186,2025-01-11,P592,Books,3130.0,2652.54,9390.0,3,Cancelled,Medium,South,Lucknow,user406@mail.com,user_406,Premium,S14,2025-06-20 06:07:00
1060,2025-06-12,P913,Groceries,1994.34,1690.12,3988.68,2,Pending,Low,North,Patna,user407@mail.com,user_407,Premium,S01,2025-01-11 18:50:00
1176,2025-05-02,P354,Books,1014.16,859.46,1014.16,1,Completed,Medium,North,Lucknow,user408@mail.com,user_408,Standard,S01,2025-01-16 11:41:00
1039,2025-06-29,P599,Books,4694.25,3978.18,9388.5,2,Completed,Medium,East,Chennai,user409@mail.com,user_409,Standard,S04,2025-01-06 22:24:00
1091,2025-02-04,P823,Furniture,5314.07,4503.45,21256.28,4,Pending,Low,East,Chennai,user410@mail.com,user_410,Premium,S10,2025-02-17 17:22:00
1082,2025-04-30,P981,Furniture,5134.82,4351.54,25674.1,5,Cancelled,High,North,Bengaluru,user411@mail.com,user_411,Basic,S05,2025-03-09 17:23:00
1116,2025-01-01,P119,Books,2309.63,1957.31,4619.26,2,Cancelled,Medium,South,Lucknow,user412@mail.com,user_412,Standard,S02,2025-06-18 17:52:00
1099,2025-02-18,P257,Books,4068.4,3447.8,20342.0,5,Cancelled,Medium,East,Patna,user413@mail.com,user_413,Standard,S06,2025-01-29 03:33:00
1168,2025-01-18,P282,Electronics,4947.09,4192.45,9894.18,2,Completed,High,North,Chennai,user414@mail.com,user_414,Premium,S02,2025-01-09 18:41:00
1099,2025-06-18,P362,Groceries,3158.29,2676.52,15791.45,5,Completed,Medium,South,Mumbai,,user_415,Premium,S15,2025-02-23 20:31:00
1020,2025-04-30,P941,Electronics,2204.88,1868.54,8819.52,4,Pending,Low,North,Jaipur,user416@mail.com,user_416,Standard,S01,2025-01-19 09:04:00
1055,2025-05-13,P644,Electronics,703.28,596.0,1406.56,2,Pending,High,South,Kolkata,user417@mail.com,user_417,Standard,S11,2025-02-15 17:47:00
1142,2025-04-17,P466,Electronics,4548.65,3854.79,22743.25,5,Cancelled,Medium,West,Mumbai,user418@mail.com,user_418,Premium,S13,2025-02-16 17:25:00
1129,2025-03-28,P553,Clothing,3205.01,2716.11,16025.05,5,Pending,Medium,East,Lucknow,user419@mail.com,user_419,Basic,S13,2025-06-12 13:52:00
1185,2025-03-24,P319,Books,1509.86,1279.54,7549.3,5,Pending,Low,East,Lucknow,user420@mail.com,user_420,Basic,S08,2025-04-12 00:46:00
1008,2025-03-14,P409,Books,212.26,179.88,424.52,2,Completed,Medium,South,Kolkata,user421@mail.com,user_421,Basic,S01,2025-06-26 08:58:00
1141,2025-05-11,P258,Books,3417.6,2896.27,17088.0,5,Completed,High,West,Lucknow,user422@mail.com,user_422,Premium,S03,2025-03-09 11:56:00
1149,2025-03-05,P194,Clothing,1599.6,1355.59,4798.8,3,Cancelled,Medium,South,Mumbai,user423@mail.com,user_423,Standard,S06,2025-05-04 05:31:00
1176,2025-06-29,P709,Books,4856.43,4115.62,4856.43,1,Cancelled,Medium,North,Patna,user424@mail.com,user_424,Premium,S13,2025-01-15 10:22:00
1111,2025-04-17,P865,Electronics,5147.1,4361.95,10294.2,2,Cancelled,Low,North,Patna,user425@mail.com,user_425,Premium,S05,2025-05-15 01:20:00
1138,2025-05-25,P256,Clothing,2007.73,1701.47,4015.46,2,Completed,Low,West,Chennai,user426@mail.com,,Standard,S10,2025-05-10 02:14:00
1110,2025-03-16,P184,Groceries,973.81,825.26,2921.43,3,Pending,Low,North,Patna,user427@mail.com,user_427,Basic,S02,2025-04-13 16:27:00
1198,2025-06-28,P672,Clothing,4524.07,3833.96,18096.28,4,Completed,Medium,West,Kolkata,user428@mail.com,user_428,Standard,S10,2025-05-15 07:15:00
1018,2025-03-10,P191,Groceries,1987.97,1684.72,9939.85,5,Completed,Low,West,Patna,user429@mail.com,user_429,Basic,S06,2025-02-18 10:22:00
1152,2025-06-17,P458,Electronics,4568.3,3871.44,9136.6,2,Cancelled,Medium,South,Chennai,user430@mail.com,user_430,Premium,S15,2025-03-01 06:43:00
1095,2025-02-09,P348,Electronics,767.73,650.62,767.73,1,Cancelled,High,East,Delhi,user431@mail.com,user_431,Basic,S12,2025-01-29 09:28:00
1120,2025-01-06,P316,Furniture,1326.5,1124.15,6632.5,5,Completed,Low,East,Chennai,user432@mail.com,user_432,Standard,S12,2025-02-06 22:44:00
1171,2025-01-05,P144,Groceries,3488.93,2956.72,17444.65,5,Pending,High,North,Jaipur,user433@mail.com,user_433,Premium,S13,2025-06-28 19:17:00
1013,2025-04-30,P778,Electronics,503.07,426.33,1509.21,3,Cancelled,Medium,North,Delhi,user434@mail.com,user_434,Basic,S14,2025-06-16 12:14:00
1097,2025-05-11,P987,Electronics,5344.18,4528.97,21376.72,4,Cancelled,Low,North,Bengaluru,user435@mail.com,user_435,Premium,S09,2025-04-28 17:59:00
1182,2025-01-06,P412,Electronics,1548.42,1312.22,7742.1,5,Pending,Medium,West,Bengaluru,user436@mail.com,user_436,Premium,S06,2025-06-25 11:22:00
1160,2025-03-19,P382,Clothing,5876.84,4980.37,29384.2,5,Completed,Low,East,Patna,user437@mail.com,user_437,Premium,S09,2025-03-13 07:09:00
1087,2025-04-11,P633,Clothing,625.64,530.2,2502.56,4,Cancelled,Low,South,Patna,user438@mail.com,user_438,Premium,S10,2025-02-09 13:19:00
1154,2025-03-26,P768,Groceries,3253.2,2756.95,6506.4,2,Completed,Low,South,Bengaluru,user439@mail.com,user_439,Basic,S12,2025-06-30 16:58:00
1034,2025-04-21,P261,Clothing,3912.34,3315.54,19561.7,5,Pending,High,North,Bengaluru,user440@mail.com,user_440,Basic,S14,2025-02-07 23:01:00
1195,2025-03-23,P553,Groceries,5675.63,4809.86,17026.89,3,Cancelled,Low,East,Bengaluru,user441@mail.com,user_441,Premium,S02,2025-02-03 05:01:00
1195,2025-06-06,P727,Books,1661.0,1407.63,8305.0,5,Completed,Low,South,Kolkata,user442@mail.com,user_442,Standard,S01,2025-04-02 02:44:00
1199,2025-05-03,P580,Clothing,3022.44,2561.39,15112.2,5,Cancelled,Low,East,Bengaluru,user443@mail.com,user_443,Basic,S08,2025-05-02 04:10:00
1049,2025-02-27,P376,Electronics,2480.47,2102.09,2480.47,1,Pending,High,South,Kolkata,user444@mail.com,user_444,Premium,S03,2025-04-23 19:31:00
1176,2025-03-25,P514,Groceries,,4449.18,0,4,Completed,Low,West,Lucknow,user445@mail.com,user_445,Basic,S10,2025-05-27 19:34:00
1134,2025-06-14,P567,Electronics,3128.39,2651.18,12513.56,4,Completed,High,West,Delhi,user446@mail.com,user_446,Standard,S07,2025-05-13 20:03:00
1048,2025-03-16,P892,Groceries,2419.47,2050.4,7258.41,3,Pending,Medium,South,Patna,user447@mail.com,user_447,Basic,S10,2025-01-14 22:33:00
1036,2025-04-29,P215,Groceries,640.93,543.16,3204.65,5,Completed,Low,South,Patna,user448@mail.com,user_448,Basic,S06,2025-04-26 00:11:00
1116,2025-06-01,P356,Clothing,5220.9,4424.49,5220.9,1,Pending,Low,South,Mumbai,user449@mail.com,user_449,Premium,S02,2025-06-30 14:40:00
1092,2025-01-22,P726,Books,4207.49,3565.67,21037.45,5,Completed,Medium,West,Delhi,user450@mail.com,user_450,Premium,S15,2025-03-27 18:55:00
1168,2025-02-08,P887,Clothing,5141.51,4357.21,10283.02,2,Cancelled,High,West,Jaipur,user451@mail.com,user_451,Basic,S12,2025-04-25 09:40:00
1046,2025-01-31,P737,Clothing,5671.23,4806.13,5671.23,1,Pending,High,West,Chennai,user452@mail.com,user_452,Basic,S09,2025-01-02 19:56:00
1126,2025-03-02,P564,Clothing,3522.81,2985.43,14091.24,4,Pending,Medium,North,Delhi,user453@mail.com,user_453,Premium,S15,2025-05-21 08:39:00
1160,2025-05-23,P156,Clothing,400.85,339.7,801.7,2,Cancelled,Medium,North,Bengaluru,user454@mail.com,user_454,Premium,S11,2025-05-28 19:19:00
1084,2025-01-23,P265,Electronics,747.59,633.55,1495.18,2,Cancelled,Medium,South,Chennai,user455@mail.com,user_455,Standard,S10,2025-04-03 01:05:00
1196,2025-03-18,P939,Furniture,2249.07,1905.99,8996.28,4,Completed,Medium,North,Jaipur,user456@mail.com,user_456,Basic,S03,2025-02-01 22:55:00
1070,2025-03-26,P812,Books,2510.34,2127.41,5020.68,2,Completed,Low,North,Mumbai,user457@mail.com,user_457,Standard,S12,2025-06-11 16:05:00
1123,2025-06-26,P537,Books,5517.76,4676.07,16553.28,3,Cancelled,Medium,East,Lucknow,user458@mail.com,user_458,Premium,S10,2025-05-25 15:33:00
1186,2025-06-11,P724,Groceries,2965.66,2513.27,5931.32,2,Completed,Low,East,Kolkata,user459@mail.com,user_459,Premium,S02,2025-01-07 14:40:00
1030,2025-02-23,P146,Books,5894.15,4995.04,23576.6,4,Pending,Medium,South,Delhi,user460@mail.com,user_460,Standard,S04,2025-06-26 09:16:00
1017,2025-03-20,P885,Furniture,3047.68,2582.78,9143.04,3,Completed,High,East,Lucknow,user461@mail.com,user_461,Basic,S12,2025-05-26 19:01:00
1044,2025-02-19,P585,Furniture,4939.17,4185.74,19756.68,4,Completed,Low,South,Chennai,user462@mail.com,user_462,Premium,S11,2025-04-28 17:57:00
1085,2025-04-29,P955,Groceries,5482.48,4646.17,5482.48,1,Cancelled,Medium,East,Delhi,user463@mail.com,user_463,Premium,S10,2025-06-25 10:51:00
1090,2025-01-17,P447,Clothing,1739.62,1474.25,1739.62,1,Pending,Low,South,Patna,user464@mail.com,user_464,Premium,S10,2025-01-30 09:45:00
1080,2025-01-09,P998,Furniture,2510.99,2127.96,10043.96,4,Completed,Medium,West,Jaipur,user465@mail.com,user_465,Premium,S09,2025-03-19 05:07:00
1095,2025-01-10,P618,Clothing,5399.01,4575.43,21596.04,4,Completed,Medium,South,Kolkata,user466@mail.com,user_466,Basic,S15,2025-05-04 23:55:00
1134,2025-03-21,P941,Furniture,946.54,802.15,946.54,1,Cancelled,Low,South,Kolkata,user467@mail.com,user_467,Standard,S01,2025-04-28 12:45:00
1133,2025-01-30,P803,Electronics,1916.1,1623.81,1916.1,1,Cancelled,High,East,Chennai,user468@mail.com,user_468,Premium,S02,2025-05-14 21:47:00
1079,2025-01-06,P428,Books,4503.61,3816.62,9007.22,2,Completed,High,East,Jaipur,user469@mail.com,user_469,Standard,S06,2025-04-23 21:07:00
1069,2025-02-08,P737,Clothing,1700.17,1440.82,1700.17,1,Cancelled,Low,North,Kolkata,user470@mail.com,user_470,Standard,S06,2025-05-21 10:17:00
1036,2025-06-30,P172,Furniture,3437.35,2913.01,6874.7,2,Pending,Low,East,Chennai,user471@mail.com,user_471,Premium,S03,2025-01-08 15:57:00
1172,2025-01-13,P536,Electronics,2335.98,1979.64,2335.98,1,Pending,High,West,Lucknow,user472@mail.com,user_472,Basic,S06,2025-02-20 22:48:00
1171,2025-05-17,P681,Electronics,5747.83,4871.04,22991.32,4,Completed,High,West,Mumbai,user473@mail.com,user_473,Basic,S05,2025-06-25 20:45:00
1196,2025-04-30,P247,Groceries,1457.65,1235.3,2915.3,2,Cancelled,Medium,East,Patna,user474@mail.com,user_474,Premium,S12,2025-06-20 10:50:00
1083,2025-04-27,P215,Groceries,292.98,248.29,1171.92,4,Pending,Medium,West,Bengaluru,user475@mail.com,user_475,Basic,S13,2025-03-31 19:36:00
1032,2025-05-11,P433,Electronics,2463.67,2087.86,2463.67,1,Cancelled,Low,North,Jaipur,user476@mail.com,user_476,Standard,S08,2025-04-13 18:26:00
1061,2025-06-08,P493,Clothing,3286.24,2784.95,13144.96,4,Completed,Medium,South,Patna,user477@mail.com,user_477,Basic,S10,2025-03-29 17:44:00
1060,2025-02-14,P956,Electronics,4393.02,3722.9,21965.1,5,Pending,High,West,Lucknow,user478@mail.com,user_478,Standard,S02,2025-04-24 05:19:00
1103,2025-01-18,P889,Books,746.76,632.85,3733.8,5,Pending,Medium,West,Delhi,user479@mail.com,user_479,Premium,S04,2025-02-05 18:57:00
1193,2025-06-12,P563,Electronics,4495.42,3809.68,8990.84,2,Cancelled,Medium,West,Chennai,user480@mail.com,user_480,Premium,S04,2025-06-24 10:19:00
1145,2025-06-23,P835,Furniture,5428.78,4600.66,21715.12,4,Pending,High,North,Patna,user481@mail.com,user_481,Premium,S14,2025-03-17 01:23:00
1140,2025-01-14,P212,Electronics,4184.8,3546.44,12554.4,3,Pending,High,South,Patna,user482@mail.com,user_482,Standard,S10,2025-04-11 20:20:00
1182,2025-04-08,P316,Groceries,2324.21,1969.67,11621.05,5,Cancelled,High,West,Bengaluru,user483@mail.com,user_483,Premium,S09,2025-04-09 11:53:00
1106,2025-02-09,P237,Furniture,5885.29,4987.53,11770.58,2,Completed,High,North,Bengaluru,user484@mail.com,user_484,Standard,S15,2025-05-05 21:27:00
,2025-02-04,P980,Electronics,911.41,772.38,3645.64,4,Pending,Low,West,Bengaluru,user485@mail.com,user_485,Basic,S09,2025-04-19 17:52:00
1115,2025-04-09,P719,Furniture,1423.23,1206.13,5692.92,4,Completed,Low,West,Kolkata,user486@mail.com,user_486,Standard,S09,2025-03-10 13:59:00
1139,2025-05-28,P681,Furniture,311.47,263.96,311.47,1,Pending,Low,East,Mumbai,user487@mail.com,user_487,Standard,S08,2025-06-26 02:09:00
1186,2025-05-15,P635,Furniture,2806.26,2378.19,2806.26,1,Cancelled,High,South,Chennai,user488@mail.com,user_488,Standard,S12,2025-06-19 21:04:00
1175,2025-06-12,P727,Books,4732.6,4010.68,14197.8,3,Completed,Medium,North,Chennai,user489@mail.com,user_489,Basic,S09,2025-05-01 18:46:00
1084,2025-04-18,P396,Furniture,5672.08,4806.85,17016.24,3,Completed,High,East,Jaipur,user490@mail.com,user_490,Premium,S11,2025-05-02 18:10:00
1146,2025-01-14,P127,Furniture,4795.04,4063.59,23975.2,5,Pending,Medium,North,Bengaluru,user491@mail.com,user_491,Standard,S02,2025-03-13 08:08:00
1157,2025-03-13,P859,Furniture,5078.14,4303.51,5078.14,1,Completed,Low,South,Bengaluru,user492@mail.com,user_492,Standard,S08,2025-04-05 05:16:00
1200,2025-06-29,P982,Clothing,2921.8,2476.1,14609.0,5,Completed,Medium,North,Bengaluru,user493@mail.com,user_493,Standard,S15,2025-02-09 15:48:00
1105,2025-04-09,P315,Clothing,3937.98,3337.27,7875.96,2,Cancelled,Low,East,Delhi,user494@mail.com,user_494,Standard,S05,2025-01-30 01:10:00
1118,2025-04-13,P339,Groceries,1860.51,1576.7,9302.55,5,Pending,Low,West,Chennai,user495@mail.com,user_495,Basic,S03,2025-05-16 13:00:00
1073,2025-04-25,P799,Groceries,4041.05,3424.62,20205.25,5,Completed,High,East,Patna,user496@mail.com,user_496,Standard,S15,2025-06-16 08:21:00
1069,2025-03-10,P500,Electronics,1594.4,1351.19,7972.0,5,Pending,Low,South,Kolkata,user497@mail.com,,Standard,S06,2025-06-23 22:11:00
1080,2025-05-21,P112,Electronics,4008.14,3396.73,4008.14,1,Pending,High,North,Chennai,,user_498,Basic,S04,2025-03-14 08:12:00
1008,2025-01-07,P772,Books,649.6,550.51,3248.0,5,Completed,Low,North,Mumbai,user499@mail.com,user_499,Premium,S14,2025-06-04 04:24:00
1168,2025-06-15,P213,Books,4762.1,4035.68,9524.2,2,Cancelled,High,East,Jaipur,user500@mail.com,user_500,Basic,S11,2025-01-20 20:29:00
1070,2025-04-20,P383,Furniture,1605.92,1360.95,1605.92,1,Completed,Medium,West,Lucknow,user501@mail.com,user_501,Premium,S05,2025-03-09 05:28:00
1017,2025-05-06,P760,Clothing,3646.77,3090.48,7293.54,2,Pending,High,South,Patna,user502@mail.com,user_502,Premium,S10,2025-06-14 03:58:00
1113,2025-03-08,P685,Electronics,319.57,270.82,319.57,1,Cancelled,Medium,West,Delhi,user503@mail.com,user_503,Basic,S03,2025-06-17 20:00:00
1009,2025-06-20,P500,Groceries,1658.54,1405.54,4975.62,3,Cancelled,High,West,Chennai,user504@mail.com,user_504,Basic,S07,2025-01-18 17:14:00
1000,2025-04-09,P467,Groceries,818.8,693.9,4094.0,5,Pending,Low,East,Patna,user505@mail.com,user_505,Premium,S11,2025-06-15 02:23:00
1136,2025-03-29,P763,Electronics,4981.71,4221.79,14945.13,3,Completed,High,North,Patna,user506@mail.com,user_506,Standard,S04,2025-03-18 22:24:00
1027,2025-06-11,P852,Furniture,2930.97,2483.87,11723.88,4,Completed,High,North,Kolkata,user507@mail.com,user_507,Premium,S12,2025-06-01 07:31:00
1099,2025-01-17,P646,Books,3838.19,3252.7,15352.76,4,Pending,High,North,Lucknow,user508@mail.com,user_508,Premium,S06,2025-01-11 12:07:00
1054,2025-06-17,P252,Books,2768.29,2346.01,13841.45,5,Cancelled,Low,South,Mumbai,user509@mail.com,user_509,Premium,S12,2025-02-06 15:41:00
1004,2025-05-01,P114,Books,382.83,324.43,765.66,2,Completed,Low,North,Jaipur,user510@mail.com,user_510,Premium,S08,2025-06-06 05:53:00
1151,2025-01-17,P918,Electronics,778.19,659.48,3890.95,5,Cancelled,High,North,Kolkata,user511@mail.com,user_511,Basic,S06,2025-06-23 12:20:00
1030,2025-06-25,P956,Books,3274.31,2774.84,9822.93,3,Completed,High,South,Lucknow,user512@mail.com,user_512,Premium,S02,2025-03-12 04:48:00
1106,2025-02-13,P349,Furniture,3317.81,2811.7,13271.24,4,Cancelled,High,South,Mumbai,user513@mail.com,user_513,Standard,S10,2025-04-07 05:01:00
